Date,Sector_Name,Close
20250326,玻璃陶瓷類指數,48.76
20250326,生技醫療類指數,76.38
20250326,發行量加權股價指數,22260.29
20250326,紡織纖維類指數,609.23
20250326,綠能環保類指數,108.68
20250326,臺指反向一倍指數,2879.49
20250326,臺指日報酬兩倍指數,58111.46
20250326,臺灣50指數,18402.24
20250326,臺灣50權重上限30%指數,16046.56
20250326,臺灣中型100指數,19357.07
20250326,臺灣公司治理100指數,13134.04
20250326,臺灣就業99指數,13334.18
20250326,臺灣發達指數,9959.17
20250326,臺灣資訊科技指數,36365.03
20250326,臺灣高股息指數,9512.31
20250326,臺灣高薪100指數,12038.12
20250326,航運類指數,207.69
20250326,觀光餐旅類指數,120.21
20250326,貿易百貨類指數,271.9
20250326,資訊服務類指數,237.14
20250326,通信網路類指數,168.75
20250326,造紙類指數,282.59
20250326,運動休閒類指數,94.35
20250326,金融保險類指數,2154.47
20250326,鋼鐵類指數,138.94
20250326,電器電纜類指數,95.99
20250326,電子工業類指數,1204.55
20250326,電子通路類指數,242.83
20250326,電子零組件類指數,229.71
20250326,電子類兩倍槓桿指數,71849.76
20250326,電子類反向指數,2148.64
20250326,電機機械類指數,389.89
20250326,電腦及週邊設備類指數,259.86
20250326,食品類指數,2157.52
20250325,光電類指數,39.44
20250325,其他電子類指數,154.84
20250325,其他類指數,321.32
20250325,化學生技醫療類指數,137.94
20250325,化學類指數,166.83
20250325,半導體類指數,617.29
20250325,塑膠化工類指數,618.33
20250325,塑膠類指數,112.17
20250325,寶島股價指數,25202.22
20250325,小型股300指數,11307.81
20250325,居家生活類指數,125.36
20250325,建材營造類指數,572.9
20250325,數位雲端類指數,63.09
20250325,未含金融指數,19334.14
20250325,未含金融電子指數,14648.65
20250325,未含電子指數,19565.67
20250325,機電類指數,6728.96
20250325,橡膠類指數,263.19
20250325,水泥窯製類指數,608.9
20250325,水泥類指數,160.26
20250325,汽車類指數,381.66
